id_transaccion,fecha_venta,id_cliente,id_producto,id_tienda,cantidad,precio_unitario,descuento_pct,metodo_pago,canal_venta,estado_transaccion,moneda,costo_unitario,vendedor_id,origen_dato
V000003637,2024-08-29,C04866,P0142,T029,1,1762691.0,0.0,Tarjeta credito,Marketplace,Completada,COP,1337400,VEN170,POS
V000003645,2024-11-18,C04985,P0308,T001,2,1280392.0,0.03,Efectivo,Web,Completada,COP,846000,VEN057,POS
V000003647,2024-04-30,C00459,P0238,T051,1,653794.0,0.05,Billetera digital,Call center,Completada,COP,520200,VEN133,POS
V000003649,2024-08-08,C01690,P0214,T059,1,40374.0,0.05,Tarjeta debito,App movil,Completada,COP,24300,VEN053,CRM
V000003655,2024-06-05,C04131,P0092,T009,3,86682.0,0.0,Transferencia,Tienda fisica,Completada,COP,66000,VEN092,ECOM
V000003665,2024-05-19,C01956,P0335,T004,1,462765.0,0.2,Tarjeta debito,App movil,Completada,COP,295600,VEN117,CRM
V000003667,2024-02-28,C03822,P0298,T053,1,2521802.0,0.0,Tarjeta credito,Call center,Completada,COP,1569200,VEN172,CRM
V000003669,2024-05-05,C03608,P0068,T028,1,1366590.0,0.03,Transferencia,Call center,Completada,COP,721500,VEN007,POS
V000003679,2024-02-08,C01686,P0450,T024,3,1780714.0,0.0,Efectivo,Marketplace,Completada,COP,1462700,VEN031,ECOM
V000003681,2024-03-07,C03997,P0302,T024,1,1939916.0,0.03,Tarjeta debito,Call center,Completada,COP,1088100,VEN162,CRM
V000003686,2024-08-01,C00424,P0201,T055,1,208322.0,0.08,Efectivo,App movil,Completada,COP,158700,VEN056,POS
V000003693,2024-07-04,C02503,P0204,T034,5,1231014.0,0.03,Efectivo,Tienda fisica,Completada,COP,862900,VEN008,CRM
V000003696,2024-08-18,C00017,P0343,T035,1,2365193.0,0.15,Tarjeta debito,Call center,Completada,COP,1440600,VEN120,POS
V000003699,2024-12-15,C04894,P0300,T037,1,2601676.0,0.0,Transferencia,Tienda fisica,Completada,COP,1833300,VEN094,ECOM
V000003700,2024-04-20,C00695,P0494,T010,1,2068355.0,0.0,Transferencia,Call center,Completada,COP,1371400,VEN072,CRM
V000003708,2024-09-04,C02961,P0179,T032,2,1766229.0,0.2,Transferencia,Tienda fisica,Completada,COP,1344900,VEN006,POS
V000003712,2024-05-17,C03774,P0216,T060,3,1877634.0,0.2,Billetera digital,Marketplace,Completada,COP,1105100,VEN033,CRM
V000003713,2024-12-07,C00232,P0138,T049,6,2194500.0,0.05,Tarjeta credito,Call center,Completada,COP,1362800,VEN146,CRM
V000003717,2024-05-31,C00861,P0265,T012,2,1461209.0,0.05,Tarjeta credito,Web,Completada,COP,1090800,VEN158,POS
V000003722,2024-12-02,C00548,P0355,T044,1,26096.0,0.05,Tarjeta credito,Web,Completada,COP,17700,VEN021,POS
V000003726,2024-12-21,C00064,P0094,T011,1,187190.0,0.0,Efectivo,Web,Completada,COP,123500,VEN050,ECOM
V000003729,2024-03-12,C02297,P0395,T058,1,863516.0,0.05,Billetera digital,Tienda fisica,Completada,COP,612600,VEN111,ECOM
V000003731,2024-05-17,C02163,P0208,T029,1,546016.0,0.0,Efectivo,Tienda fisica,Completada,COP,337800,VEN050,ECOM
V000003740,2024-06-22,C02361,P0165,T002,1,1204692.0,0.05,Tarjeta credito,Tienda fisica,Completada,COP,903900,VEN073,CRM
V000003747,2024-03-07,C01825,P0268,T025,1,2143096.0,0.03,Tarjeta credito,Web,Completada,COP,1210500,VEN052,ECOM
V000003748,2024-04-11,C01434,P0055,T017,1,2118241.0,0.03,Tarjeta debito,Marketplace,Completada,COP,1291400,VEN170,CRM
V000003752,2024-05-21,C01803,P0400,T058,3,494509.0,0.15,Tarjeta credito,Web,Completada,COP,318900,VEN060,POS
V000003753,2024-01-26,C02895,P0266,T016,1,972862.0,0.2,Billetera digital,Tienda fisica,Completada,COP,793800,VEN033,CRM
V000003755,2024-07-29,C04525,P0156,T033,1,598651.0,0.15,Billetera digital,Call center,Completada,COP,405100,VEN176,POS
V000003759,2024-03-29,C03366,P0256,T004,1,1707424.0,0.0,Tarjeta credito,Marketplace,Completada,COP,1192900,VEN086,CRM
V000003764,2024-02-17,C04507,P0411,T052,1,1701390.0,0.0,Billetera digital,Tienda fisica,Completada,COP,917000,VEN149,POS
V000003767,2024-09-17,C03786,P0010,T021,1,2183876.0,0.0,Tarjeta credito,App movil,Completada,COP,1430200,VEN112,ECOM
V000003773,2024-04-08,C00190,P0184,T037,1,2333121.0,0.05,Transferencia,Call center,Completada,COP,1386500,VEN090,POS
V000003775,2024-06-15,C02658,P0198,T019,2,1094155.0,0.08,Tarjeta credito,Marketplace,Completada,COP,638600,VEN104,ECOM
V000003776,2024-01-16,C03257,P0095,T003,2,886818.0,0.0,Transferencia,Call center,Completada,COP,624600,VEN038,CRM
V000003780,2024-12-19,C01071,P0397,T014,1,759336.0,0.2,Tarjeta debito,Tienda fisica,Completada,COP,499900,VEN043,CRM
V000003784,2024-09-07,C02648,P0253,T041,1,1821981.0,0.1,Tarjeta credito,Web,Completada,COP,1489600,VEN009,ECOM
V000003786,2024-05-13,C01790,P0368,T045,2,1454693.0,0.0,Tarjeta debito,Web,Completada,COP,938100,VEN056,CRM
V000003800,2024-03-05,C00315,P0234,T003,1,1954644.0,0.0,Tarjeta debito,Tienda fisica,Completada,COP,1640400,VEN156,POS
V000003801,2024-10-01,C03879,P0001,T054,1,43592.0,0.05,Tarjeta debito,Web,Completada,COP,28500,VEN144,ECOM
V000003802,2024-01-30,C00840,P0222,T052,1,2131528.0,0.2,Efectivo,Web,Completada,COP,1270400,VEN021,POS
V000003813,2024-03-07,C01807,P0108,T024,1,2380038.0,0.0,Billetera digital,Web,Completada,COP,1625600,VEN090,POS
V000003816,2024-05-08,C04760,P0458,T005,2,125059.0,0.15,Transferencia,Tienda fisica,Completada,COP,80800,VEN153,POS
V000003820,2024-06-12,C02184,P0268,T049,3,2218658.0,0.03,Transferencia,Marketplace,Completada,COP,1210500,VEN084,CRM
V000003822,2024-04-26,C02893,P0204,T005,1,1132369.0,0.1,Billetera digital,Call center,Completada,COP,862900,VEN045,ECOM
V000003823,2024-04-16,C01965,P0415,T058,1,1587388.0,0.0,Billetera digital,Web,Completada,COP,962200,VEN147,ECOM
V000003825,2024-06-30,C01682,P0289,T058,1,929327.0,0.0,Tarjeta debito,Tienda fisica,Completada,COP,566300,VEN113,ECOM
V000003833,2024-07-22,C04202,P0061,T046,1,1409051.0,0.0,Tarjeta debito,Tienda fisica,Completada,COP,967900,VEN077,ECOM
V000003835,2024-11-07,C01567,P0069,T009,1,2522721.0,0.1,Tarjeta debito,Web,Completada,COP,1863600,VEN046,CRM
V000003838,2024-12-11,C04510,P0406,T048,1,1005006.0,0.1,Billetera digital,App movil,Completada,COP,786000,VEN053,CRM
V000003840,2024-11-23,C04332,P0126,T032,1,889615.0,0.03,Billetera digital,Web,Completada,COP,513700,VEN074,CRM
V000003841,2024-10-11,C00898,P0428,T035,1,1150219.0,0.1,Billetera digital,Web,Completada,COP,866600,VEN042,ECOM
V000003843,2024-12-05,C00718,P0128,T021,3,283585.0,0.2,Tarjeta credito,Tienda fisica,Completada,COP,190100,VEN056,CRM
V000003844,2024-02-15,C04423,P0324,T023,1,2012137.0,0.15,Tarjeta debito,Call center,Completada,COP,1581400,VEN123,ECOM
V000003845,2024-03-04,C02222,P0178,T045,1,1308526.0,0.15,Efectivo,Call center,Completada,COP,810900,VEN025,ECOM
V000003850,2024-11-05,C00535,P0236,T041,7,1572059.0,0.08,Tarjeta debito,Marketplace,Completada,COP,851900,VEN027,CRM
V000003855,2024-11-17,C03453,P0363,T019,3,1437463.0,0.2,Tarjeta debito,Call center,Completada,COP,841400,VEN136,CRM
V000003861,2024-10-12,C04529,P0475,T030,1,2414993.0,0.03,Tarjeta credito,Call center,Completada,COP,1849100,VEN070,ECOM
V000003863,2024-03-31,C00998,P0031,T017,1,319146.0,0.1,Transferencia,Web,Completada,COP,185300,VEN087,POS
V000003864,2024-03-08,C01783,P0099,T057,5,2384109.0,0.08,Tarjeta debito,Call center,Completada,COP,1367700,VEN154,POS
V000003869,2024-03-24,C01592,P0323,T015,1,1784433.0,0.03,Tarjeta credito,Marketplace,Completada,COP,1495100,VEN012,POS
V000003872,2024-02-27,C03113,P0294,T023,1,2349511.0,0.08,Tarjeta debito,Call center,Completada,COP,1710400,VEN148,POS
V000003874,2024-01-25,C00846,P0057,T042,3,1970841.0,0.0,Billetera digital,Web,Completada,COP,1278600,VEN138,ECOM
V000003878,2024-03-19,C02022,P0487,T055,4,391759.0,0.2,Transferencia,Marketplace,Completada,COP,280400,VEN012,POS
V000003880,2024-07-18,C04742,P0331,T049,3,235115.0,0.1,Billetera digital,Tienda fisica,Completada,COP,117000,VEN023,CRM
V000003884,2024-11-29,C02066,P0463,T060,1,51815.0,0.15,Efectivo,App movil,Completada,COP,26100,VEN175,ECOM
V000003885,2024-02-02,C00322,P0014,T007,1,1766176.0,0.0,Transferencia,Marketplace,Completada,COP,1165700,VEN139,CRM
V000003888,2024-11-21,C03027,P0498,T045,1,1605985.0,0.05,Billetera digital,Tienda fisica,Completada,COP,1103000,VEN134,CRM
V000003889,2024-09-19,C04103,P0209,T032,1,1110384.0,0.08,Transferencia,Web,Completada,COP,702200,VEN058,ECOM
V000003891,2024-01-12,C03400,P0158,T049,1,913687.0,0.0,Tarjeta debito,Web,Completada,COP,607700,VEN103,CRM
V000003896,2024-11-04,C02982,P0266,T036,1,1022050.0,0.0,Transferencia,Tienda fisica,Completada,COP,793800,VEN058,ECOM
V000003897,2024-01-17,C03135,P0322,T053,2,306954.0,0.0,Tarjeta debito,Call center,Completada,COP,171000,VEN159,CRM
V000003899,2024-05-17,C01361,P0089,T032,3,2190621.0,0.03,Efectivo,Web,Completada,COP,1100000,VEN088,POS
V000003908,2024-08-05,C02579,P0428,T031,1,1142161.0,0.08,Tarjeta credito,App movil,Completada,COP,866600,VEN116,CRM
V000003911,2024-11-03,C02400,P0493,T007,1,995904.0,0.03,Tarjeta debito,Tienda fisica,Completada,COP,742400,VEN180,CRM
V000003912,2024-01-15,C03944,P0330,T038,2,2629677.0,0.2,Billetera digital,Call center,Completada,COP,1607200,VEN152,ECOM
V000003915,2024-05-08,C01139,P0457,T041,1,1666798.0,0.15,Tarjeta debito,Tienda fisica,Completada,COP,969700,VEN167,CRM
V000003919,2024-08-23,C04200,P0449,T025,1,892072.0,0.15,Tarjeta debito,Call center,Completada,COP,555200,VEN017,ECOM
V000003920,2024-11-06,C04631,P0183,T002,1,1048970.0,0.0,Efectivo,Call center,Completada,COP,747100,VEN160,CRM
V000003922,2024-07-09,C02801,P0057,T060,1,2051474.0,0.03,Billetera digital,Marketplace,Completada,COP,1278600,VEN159,ECOM
V000003923,2024-12-29,C00077,P0385,T031,1,662274.0,0.05,Tarjeta debito,Tienda fisica,Completada,COP,341600,VEN127,POS
V000003926,2024-05-30,C02491,P0057,T035,6,2149658.0,0.15,Transferencia,Marketplace,Completada,COP,1278600,VEN062,POS
V000003932,2024-09-15,C03843,P0093,T051,1,1817099.0,0.0,Transferencia,Web,Completada,COP,1182500,VEN176,ECOM
V000003936,2024-05-07,C03583,P0210,T036,1,1348970.0,0.05,Billetera digital,Call center,Completada,COP,866700,VEN049,POS
V000003939,2024-12-01,C03338,P0407,T010,1,961718.0,0.2,Tarjeta credito,Tienda fisica,Completada,COP,623300,VEN085,POS
V000003941,2024-02-10,C02126,P0318,T042,3,721486.0,0.05,Tarjeta debito,Marketplace,Completada,COP,422100,VEN072,POS
V000003945,2024-10-26,C02202,P0203,T039,1,995684.0,0.05,Tarjeta debito,Marketplace,Completada,COP,772000,VEN019,ECOM
V000003954,2024-07-28,C01878,P0328,T036,1,1961881.0,0.05,Billetera digital,Call center,Completada,COP,1250300,VEN082,CRM
V000003963,2024-10-24,C04791,P0247,T001,1,216483.0,0.03,Tarjeta credito,Call center,Completada,COP,125300,VEN143,CRM
V000003964,2024-06-23,C00183,P0449,T003,1,925707.0,0.0,Tarjeta debito,Tienda fisica,Completada,COP,555200,VEN112,CRM
V000003971,2024-10-13,C04693,P0232,T056,2,605310.0,0.08,Tarjeta debito,Web,Completada,COP,381700,VEN026,ECOM
V000003974,2024-09-27,C01365,P0115,T026,2,1231737.0,0.2,Tarjeta credito,App movil,Completada,COP,921500,VEN134,ECOM
V000003975,2024-08-03,C00056,P0237,T016,1,2439968.0,0.05,Tarjeta debito,App movil,Completada,COP,1648000,VEN169,CRM
V000003979,2024-06-23,C04981,P0500,T009,2,2615169.0,0.0,Billetera digital,Web,Completada,COP,1268700,VEN117,POS
V000003984,2024-03-11,C01360,P0369,T032,4,2230253.0,0.0,Billetera digital,App movil,Completada,COP,1656400,VEN080,POS
V000003987,2024-05-10,C04547,P0406,T050,1,1093424.0,0.03,Billetera digital,Tienda fisica,Completada,COP,786000,VEN178,CRM
V000003989,2024-07-21,C04764,P0486,T023,1,1892524.0,0.05,Billetera digital,Web,Completada,COP,1287000,VEN108,CRM
V000003990,2024-10-16,C04047,P0152,T004,1,656382.0,0.05,Tarjeta credito,Web,Completada,COP,369800,VEN124,ECOM
V000003991,2024-01-25,C01642,P0359,T030,1,1263759.0,0.08,Tarjeta credito,Marketplace,Completada,COP,884400,VEN149,ECOM
V000003992,2024-03-04,C04362,P0290,T029,2,208219.0,0.08,Transferencia,Marketplace,Completada,COP,134400,VEN148,POS
V000003993,2024-07-01,C02627,P0084,T057,1,1729596.0,0.15,Tarjeta debito,Marketplace,Completada,COP,1377100,VEN008,POS
V000004001,2024-10-09,C04298,P0044,T020,1,1993818.0,0.08,Efectivo,Call center,Completada,COP,1491000,VEN145,CRM
V000004003,2024-08-08,C02165,P0392,T026,1,443079.0,0.0,Efectivo,App movil,Completada,COP,277900,VEN097,CRM
V000004008,2024-05-23,C01737,P0263,T002,2,1449349.0,0.1,Tarjeta credito,Marketplace,Completada,COP,1011000,VEN067,ECOM
V000004011,2024-09-07,C01402,P0369,T008,1,2338925.0,0.03,Billetera digital,Marketplace,Completada,COP,1656400,VEN080,CRM
V000004016,2024-12-10,C04129,P0067,T017,1,1399840.0,0.2,Tarjeta debito,Tienda fisica,Completada,COP,1033000,VEN131,ECOM
V000004017,2024-10-31,C04241,P0373,T027,1,556444.0,0.0,Transferencia,App movil,Completada,COP,417300,VEN072,ECOM
V000004018,2024-08-04,C04496,P0358,T025,1,765228.0,0.0,Tarjeta credito,Web,Completada,COP,558900,VEN064,CRM
V000004020,2024-05-12,C02227,P0096,T025,2,1898722.0,0.0,Tarjeta credito,Call center,Completada,COP,1043400,VEN123,ECOM
V000004023,2024-01-03,C04542,P0238,T035,5,739073.0,0.1,Tarjeta debito,Marketplace,Completada,COP,520200,VEN127,ECOM
V000004029,2024-06-04,C01405,P0139,T034,1,2090422.0,0.0,Transferencia,Call center,Completada,COP,1777400,VEN065,POS
V000004030,2024-03-04,C02546,P0057,T006,1,1924550.0,0.15,Tarjeta debito,Web,Completada,COP,1278600,VEN124,CRM
V000004032,2024-07-11,C00946,P0231,T041,1,458292.0,0.03,Billetera digital,Web,Completada,COP,338200,VEN071,POS
V000004039,2024-05-27,C00789,P0469,T010,1,1152245.0,0.03,Billetera digital,Call center,Completada,COP,698300,VEN039,POS
V000004042,2024-08-14,C02196,P0297,T020,1,1732585.0,0.15,Transferencia,Call center,Completada,COP,1063400,VEN083,ECOM
V000004046,2024-04-10,C01786,P0423,T045,1,580407.0,0.0,Efectivo,App movil,Completada,COP,349500,VEN055,CRM
V000004054,2024-02-06,C01473,P0380,T004,1,2130406.0,0.08,Transferencia,Marketplace,Completada,COP,1304000,VEN075,POS
V000004058,2024-05-13,C03620,P0447,T030,1,841887.0,0.1,Billetera digital,Web,Completada,COP,658900,VEN093,ECOM
V000004059,2024-05-26,C00211,P0466,T027,1,2190859.0,0.03,Transferencia,Marketplace,Completada,COP,1522000,VEN169,CRM
V000004066,2024-03-29,C01797,P0344,T037,3,1973732.0,0.08,Tarjeta debito,App movil,Completada,COP,1589900,VEN123,CRM
V000004067,2024-06-19,C02247,P0111,T060,1,178882.0,0.2,Tarjeta credito,Marketplace,Completada,COP,119400,VEN106,POS
V000004073,2024-07-14,C02320,P0436,T056,1,1375686.0,0.03,Billetera digital,Marketplace,Completada,COP,914400,VEN177,CRM
V000004074,2024-01-21,C00358,P0235,T028,1,296164.0,0.0,Tarjeta credito,App movil,Completada,COP,199600,VEN124,ECOM
V000004081,2024-01-03,C04197,P0209,T009,1,1040458.0,0.0,Tarjeta debito,Web,Completada,COP,702200,VEN047,ECOM
V000004096,2024-11-19,C03171,P0371,T020,1,658083.0,0.0,Tarjeta debito,Call center,Completada,COP,504600,VEN099,POS
V000004107,2024-03-31,C02523,P0489,T039,1,1751771.0,0.2,Efectivo,Call center,Completada,COP,1271800,VEN106,ECOM
V000004112,2024-10-07,C01795,P0290,T008,1,221621.0,0.0,Transferencia,Call center,Completada,COP,134400,VEN016,ECOM
V000004117,2024-07-12,C00289,P0250,T032,1,1591055.0,0.0,Billetera digital,Call center,Completada,COP,1150700,VEN025,ECOM
V000004122,2024-04-14,C01519,P0008,T004,1,1424660.0,0.2,Efectivo,Marketplace,Completada,COP,998900,VEN095,POS
V000004139,2024-02-22,C03075,P0500,T056,1,2458132.0,0.03,Transferencia,Marketplace,Completada,COP,1268700,VEN053,CRM
V000004142,2024-08-28,C01224,P0379,T059,3,566054.0,0.0,Billetera digital,Call center,Completada,COP,337100,VEN008,CRM
V000004143,2024-12-06,C00635,P0137,T058,1,1896595.0,0.03,Tarjeta credito,Web,Completada,COP,1293400,VEN133,POS
V000004145,2024-10-09,C00776,P0350,T046,1,1354053.0,0.15,Efectivo,App movil,Completada,COP,810400,VEN021,ECOM
V000004146,2024-12-06,C04020,P0198,T008,1,1198230.0,0.0,Efectivo,App movil,Completada,COP,638600,VEN125,ECOM
V000004148,2024-11-11,C02128,P0171,T056,1,826479.0,0.08,Transferencia,Tienda fisica,Completada,COP,512900,VEN161,CRM
V000004152,2024-12-06,C02412,P0182,T007,3,620145.0,0.0,Transferencia,Web,Completada,COP,343900,VEN011,CRM
V000004161,2024-02-14,C00740,P0439,T022,3,1258294.0,0.15,Billetera digital,Web,Completada,COP,990000,VEN150,ECOM
V000004164,2024-01-04,C03996,P0269,T006,1,616818.0,0.0,Tarjeta debito,App movil,Completada,COP,345500,VEN029,CRM
V000004167,2024-02-20,C00733,P0473,T025,1,2163881.0,0.08,Tarjeta credito,Web,Completada,COP,1225300,VEN048,POS
V000004171,2024-06-03,C01536,P0361,T020,1,997625.0,0.2,Tarjeta credito,Web,Completada,COP,675400,VEN142,POS
V000004172,2024-11-12,C01947,P0074,T004,1,283035.0,0.08,Transferencia,App movil,Completada,COP,153800,VEN081,CRM
V000004174,2024-07-04,C02235,P0188,T016,1,2502553.0,0.08,Tarjeta credito,Tienda fisica,Completada,COP,1831100,VEN036,CRM
V000004180,2024-09-05,C04063,P0397,T040,1,733461.0,0.08,Tarjeta debito,Call center,Completada,COP,499900,VEN058,ECOM
V000004181,2024-05-10,C01517,P0052,T019,3,861608.0,0.0,Billetera digital,Call center,Completada,COP,669300,VEN141,POS
V000004188,2024-08-29,C01256,P0489,T033,1,1849553.0,0.1,Tarjeta debito,App movil,Completada,COP,1271800,VEN037,CRM
V000004191,2024-10-01,C03335,P0317,T030,1,1369044.0,0.08,Efectivo,Tienda fisica,Completada,COP,698200,VEN060,ECOM
V000004195,2024-05-26,C03879,P0210,T039,1,1160196.0,0.1,Efectivo,Marketplace,Completada,COP,866700,VEN066,POS
V000004197,2024-11-24,C04167,P0421,T004,2,1095060.0,0.0,Transferencia,Call center,Completada,COP,755400,VEN064,ECOM
V000004208,2024-08-17,C03125,P0136,T012,1,1312875.0,0.08,Transferencia,Call center,Completada,COP,1079400,VEN054,ECOM
V000004212,2024-04-07,C04270,P0179,T032,5,1628603.0,0.05,Efectivo,Tienda fisica,Completada,COP,1344900,VEN152,CRM
V000004213,2024-05-04,C04352,P0478,T018,1,542319.0,0.0,Tarjeta credito,Call center,Completada,COP,302000,VEN066,ECOM
V000004215,2024-09-29,C03403,P0500,T026,2,2284003.0,0.0,Transferencia,Tienda fisica,Completada,COP,1268700,VEN051,CRM
V000004217,2024-03-30,C03592,P0165,T043,3,1295974.0,0.1,Efectivo,Web,Completada,COP,903900,VEN133,POS
V000004218,2024-04-06,C01797,P0388,T039,3,962417.0,0.03,Billetera digital,Tienda fisica,Completada,COP,732700,VEN024,POS
V000004220,2024-04-09,C02342,P0017,T030,1,1350181.0,0.03,Efectivo,Marketplace,Completada,COP,860200,VEN150,POS
V000004221,2024-10-29,C04460,P0420,T030,1,265158.0,0.0,Tarjeta credito,Tienda fisica,Completada,COP,148200,VEN139,CRM
V000004222,2024-12-20,C02181,P0064,T059,1,2334439.0,0.1,Tarjeta credito,Marketplace,Completada,COP,1523300,VEN101,ECOM
V000004233,2024-08-16,C00956,P0500,T044,1,2250454.0,0.2,Tarjeta debito,Call center,Completada,COP,1268700,VEN166,ECOM
V000004240,2024-10-22,C03130,P0500,T002,2,2238056.0,0.03,Tarjeta debito,Marketplace,Completada,COP,1268700,VEN168,CRM
V000004244,2024-08-20,C04091,P0228,T052,1,1887000.0,0.1,Billetera digital,App movil,Completada,COP,1045800,VEN153,POS
V000004247,2024-07-27,C04738,P0317,T057,1,1369566.0,0.2,Transferencia,Tienda fisica,Completada,COP,698200,VEN151,CRM
V000004254,2024-01-15,C01249,P0285,T007,1,1233001.0,0.15,Tarjeta credito,App movil,Completada,COP,753900,VEN114,CRM
V000004258,2024-07-31,C00456,P0222,T028,2,2481224.0,0.15,Efectivo,App movil,Completada,COP,1270400,VEN149,POS
V000004260,2024-04-03,C01472,P0088,T038,4,2023400.0,0.0,Efectivo,Call center,Completada,COP,1153400,VEN028,CRM
V000004273,2024-02-02,C00840,P0302,T016,2,1801900.0,0.0,Transferencia,Marketplace,Completada,COP,1088100,VEN010,CRM
V000004275,2024-06-08,C00952,P0388,T060,1,910206.0,0.0,Tarjeta credito,Marketplace,Completada,COP,732700,VEN071,CRM
V000004279,2024-05-10,C04900,P0272,T048,1,180899.0,0.0,Tarjeta credito,App movil,Completada,COP,121300,VEN153,ECOM
V000004280,2024-09-29,C04848,P0101,T013,2,1720663.0,0.1,Billetera digital,App movil,Completada,COP,1149100,VEN017,POS
V000004281,2024-04-11,C00044,P0172,T046,1,1513896.0,0.08,Transferencia,App movil,Completada,COP,1172800,VEN118,ECOM
V000004282,2024-08-07,C02638,P0372,T039,2,2339131.0,0.03,Efectivo,Web,Completada,COP,1493200,VEN163,ECOM
V000004283,2024-12-14,C04887,P0026,T017,1,2127346.0,0.1,Tarjeta credito,Marketplace,Completada,COP,1214000,VEN070,ECOM
V000004284,2024-04-02,C01308,P0166,T038,5,1756758.0,0.1,Transferencia,App movil,Completada,COP,1331700,VEN136,ECOM
V000004286,2024-09-28,C00790,P0094,T055,3,204511.0,0.1,Efectivo,Tienda fisica,Completada,COP,123500,VEN160,ECOM
V000004288,2024-01-29,C01975,P0481,T049,10,1037696.0,0.05,Tarjeta credito,Marketplace,Completada,COP,513600,VEN023,POS
V000004291,2024-08-30,C01545,P0375,T026,1,562853.0,0.2,Billetera digital,Call center,Completada,COP,312300,VEN155,CRM
V000004292,2024-06-02,C03031,P0259,T054,1,1301204.0,0.08,Efectivo,Web,Completada,COP,894600,VEN101,CRM
V000004299,2024-10-27,C00682,P0170,T019,1,1223351.0,0.15,Tarjeta debito,Web,Completada,COP,1004800,VEN138,CRM
V000004302,2024-06-07,C00423,P0100,T002,2,1219672.0,0.0,Transferencia,Call center,Completada,COP,675600,VEN126,POS
V000004303,2024-08-24,C04161,P0130,T037,1,2355536.0,0.08,Tarjeta debito,Marketplace,Completada,COP,1478000,VEN124,ECOM
V000004305,2024-04-08,C02842,P0038,T007,1,614703.0,0.0,Billetera digital,Marketplace,Completada,COP,383300,VEN141,ECOM
V000004308,2024-08-10,C01423,P0130,T024,1,2669012.0,0.0,Billetera digital,Tienda fisica,Completada,COP,1478000,VEN099,POS
V000004311,2024-05-22,C02585,P0444,T043,1,1436240.0,0.0,Tarjeta debito,Call center,Completada,COP,856200,VEN122,CRM
V000004319,2024-08-17,C01862,P0158,T052,2,902374.0,0.0,Tarjeta debito,Web,Completada,COP,607700,VEN083,ECOM
V000004322,2024-12-28,C03491,P0187,T015,1,813835.0,0.1,Transferencia,App movil,Completada,COP,458000,VEN133,ECOM
V000004324,2024-10-25,C00011,P0412,T054,3,618117.0,0.1,Efectivo,Tienda fisica,Completada,COP,372200,VEN178,CRM
V000004328,2024-12-23,C02520,P0183,T036,1,1052915.0,0.15,Transferencia,Tienda fisica,Completada,COP,747100,VEN177,ECOM
V000004331,2024-02-29,C04902,P0330,T060,1,2587670.0,0.0,Efectivo,Call center,Completada,COP,1607200,VEN050,POS
V000004337,2024-10-12,C00218,P0121,T054,1,1521685.0,0.05,Transferencia,Marketplace,Completada,COP,865700,VEN152,ECOM
V000004338,2024-03-08,C03750,P0482,T057,4,873878.0,0.0,Tarjeta debito,Marketplace,Completada,COP,669000,VEN002,ECOM
V000004339,2024-04-28,C03814,P0004,T021,11,563068.0,0.1,Billetera digital,App movil,Completada,COP,324900,VEN156,CRM
V000004344,2024-01-30,C04706,P0111,T008,1,197572.0,0.05,Tarjeta credito,App movil,Completada,COP,119400,VEN031,CRM
V000004347,2024-06-12,C03353,P0250,T044,1,1680634.0,0.05,Billetera digital,App movil,Completada,COP,1150700,VEN079,CRM
V000004352,2024-11-25,C04563,P0185,T057,1,1292559.0,0.03,Efectivo,Call center,Completada,COP,952800,VEN101,CRM
V000004354,2024-12-28,C04370,P0144,T029,3,1420563.0,0.15,Tarjeta credito,Web,Completada,COP,1028900,VEN158,CRM
V000004356,2024-11-13,C01779,P0439,T046,1,1367879.0,0.1,Billetera digital,Tienda fisica,Completada,COP,990000,VEN071,ECOM
V000004357,2024-05-28,C04342,P0268,T006,1,2229730.0,0.1,Billetera digital,Marketplace,Completada,COP,1210500,VEN078,ECOM
V000004362,2024-05-11,C00328,P0468,T010,3,314025.0,0.15,Tarjeta debito,Web,Completada,COP,161700,VEN168,CRM
V000004364,2024-03-26,C03432,P0103,T010,1,194543.0,0.03,Tarjeta credito,Web,Completada,COP,144300,VEN143,POS
V000004367,2024-08-14,C00463,P0021,T037,1,1018276.0,0.05,Efectivo,Call center,Completada,COP,565600,VEN048,ECOM
V000004378,2024-09-11,C04921,P0268,T046,2,2208464.0,0.0,Tarjeta debito,Call center,Completada,COP,1210500,VEN065,CRM
V000004380,2024-01-29,C04518,P0008,T005,6,1338483.0,0.05,Transferencia,App movil,Completada,COP,998900,VEN119,ECOM
V000004383,2024-10-09,C04638,P0359,T053,1,1313484.0,0.0,Transferencia,Tienda fisica,Completada,COP,884400,VEN150,ECOM
V000004384,2024-07-02,C00404,P0135,T009,1,1997245.0,0.15,Tarjeta credito,Web,Completada,COP,1270900,VEN167,CRM
V000004393,2024-02-03,C01609,P0213,T012,1,1704509.0,0.0,Tarjeta debito,Tienda fisica,Completada,COP,1001200,VEN065,CRM
V000004396,2024-10-31,C03458,P0001,T014,1,42029.0,0.1,Billetera digital,Web,Completada,COP,28500,VEN119,POS
V000004397,2024-09-15,C04605,P0334,T029,1,2131883.0,0.15,Billetera digital,App movil,Completada,COP,1383800,VEN010,POS
V000004399,2024-09-09,C03110,P0015,T054,1,2281769.0,0.0,Tarjeta debito,Call center,Completada,COP,1417300,VEN070,POS
V000004406,2024-05-29,C04431,P0068,T024,1,1389732.0,0.03,Billetera digital,Tienda fisica,Completada,COP,721500,VEN078,POS
