id_transaccion,fecha_venta,id_cliente,id_producto,id_tienda,cantidad,precio_unitario,descuento_pct,metodo_pago,canal_venta,estado_transaccion,moneda,costo_unitario,vendedor_id,origen_dato
V000011948,2025-11-15,C00166,P0395,T058,5,847493.0,0.0,Efectivo,Web,Completada,COP,612600,VEN062,POS
V000011952,2025-04-13,C02896,P0402,T006,1,762719.0,0.08,Tarjeta debito,Marketplace,Completada,COP,438600,VEN032,ECOM
V000011954,2025-11-18,C02284,P0115,T058,1,1269442.0,0.0,Tarjeta credito,App movil,Completada,COP,921500,VEN050,CRM
V000011955,2025-12-28,C01879,P0334,T043,1,2070491.0,0.0,Transferencia,Web,Completada,COP,1383800,VEN092,CRM
V000011956,2025-01-16,C04878,P0122,T060,1,1584930.0,0.15,Tarjeta debito,Tienda fisica,Completada,COP,1273800,VEN094,CRM
V000011965,2025-08-24,C04668,P0122,T026,1,1842504.0,0.03,Efectivo,Marketplace,Completada,COP,1273800,VEN037,POS
V000011966,2025-03-05,C01094,P0457,T017,1,1642008.0,0.0,Tarjeta credito,Call center,Completada,COP,969700,VEN130,POS
V000011970,2025-10-31,C01101,P0274,T045,1,1098861.0,0.03,Tarjeta credito,Call center,Completada,COP,802200,VEN083,CRM
V000011976,2025-06-12,C02110,P0264,T012,3,26471.0,0.05,Efectivo,App movil,Completada,COP,20900,VEN030,CRM
V000011981,2025-10-29,C04893,P0324,T034,2,2222464.0,0.15,Tarjeta credito,App movil,Completada,COP,1581400,VEN034,ECOM
V000011987,2025-10-21,C03722,P0077,T058,3,2373427.0,0.05,Tarjeta debito,Marketplace,Completada,COP,1441400,VEN125,POS
V000011989,2025-12-21,C01772,P0095,T006,1,1027666.0,0.0,Tarjeta debito,Call center,Completada,COP,624600,VEN029,ECOM
V000011994,2025-12-19,C04305,P0120,T017,2,1638066.0,0.2,Tarjeta debito,Call center,Completada,COP,1076600,VEN049,CRM
V000011998,2025-10-17,C03166,P0273,T038,1,2253288.0,0.2,Transferencia,Web,Completada,COP,1462300,VEN134,CRM
V000012005,2025-02-20,C03099,P0060,T011,4,2097936.0,0.0,Billetera digital,App movil,Completada,COP,1245000,VEN049,CRM
V000012016,2025-10-15,C01859,P0126,T035,1,909366.0,0.1,Billetera digital,Web,Completada,COP,513700,VEN087,CRM
V000012018,2025-11-06,C04880,P0292,T021,1,1296964.0,0.2,Billetera digital,Marketplace,Completada,COP,800300,VEN140,POS
V000012020,2025-09-28,C04673,P0293,T015,1,1201335.0,0.0,Tarjeta credito,Tienda fisica,Completada,COP,1025400,VEN094,POS
V000012021,2025-10-04,C01085,P0131,T009,1,1473806.0,0.0,Tarjeta credito,Marketplace,Completada,COP,1086000,VEN123,CRM
V000012022,2025-01-03,C00926,P0273,T046,2,2240946.0,0.05,Billetera digital,App movil,Completada,COP,1462300,VEN081,CRM
V000012026,2025-05-12,C02015,P0461,T030,1,2097224.0,0.0,Efectivo,Web,Completada,COP,1321900,VEN046,POS
V000012040,2025-09-25,C04819,P0030,T048,1,624325.0,0.0,Transferencia,Tienda fisica,Completada,COP,353400,VEN126,CRM
V000012055,2025-05-24,C01915,P0250,T034,1,1743384.0,0.03,Billetera digital,Call center,Completada,COP,1150700,VEN173,CRM
V000012056,2025-05-10,C00165,P0142,T041,1,1639028.0,0.1,Tarjeta debito,Web,Completada,COP,1337400,VEN132,ECOM
V000012060,2025-04-17,C03774,P0155,T052,1,1959327.0,0.0,Billetera digital,Web,Completada,COP,969300,VEN021,ECOM
V000012062,2025-12-13,C03128,P0136,T038,3,1371187.0,0.03,Efectivo,Call center,Completada,COP,1079400,VEN081,ECOM
V000012063,2025-11-28,C00553,P0148,T027,1,1446232.0,0.08,Billetera digital,Tienda fisica,Completada,COP,869900,VEN020,POS
V000012064,2025-06-20,C00189,P0026,T044,4,2282097.0,0.0,Billetera digital,Marketplace,Completada,COP,1214000,VEN080,CRM
V000012066,2025-07-12,C01962,P0294,T028,1,2140634.0,0.05,Tarjeta debito,Tienda fisica,Completada,COP,1710400,VEN088,ECOM
V000012071,2025-03-21,C01247,P0292,T008,2,1271119.0,0.0,Efectivo,Marketplace,Completada,COP,800300,VEN068,POS
V000012074,2025-06-08,C03370,P0303,T005,4,1031444.0,0.05,Transferencia,Tienda fisica,Completada,COP,532400,VEN114,ECOM
V000012077,2025-04-01,C01504,P0462,T023,2,1289383.0,0.08,Transferencia,App movil,Completada,COP,811900,VEN171,ECOM
V000012082,2025-02-12,C04626,P0244,T049,1,1184254.0,0.0,Transferencia,Call center,Completada,COP,873600,VEN024,POS
V000012083,2025-11-30,C03309,P0173,T036,1,113276.0,0.03,Tarjeta debito,Marketplace,Completada,COP,73700,VEN147,ECOM
V000012087,2025-12-09,C04122,P0487,T027,1,426575.0,0.0,Tarjeta debito,Marketplace,Completada,COP,280400,VEN156,POS
V000012088,2025-02-26,C00006,P0350,T010,1,1419211.0,0.1,Tarjeta credito,Call center,Completada,COP,810400,VEN009,ECOM
V000012091,2025-09-27,C03543,P0453,T026,1,2001086.0,0.2,Transferencia,App movil,Completada,COP,1366600,VEN143,CRM
V000012092,2025-01-16,C01191,P0123,T033,1,2306395.0,0.08,Transferencia,Call center,Completada,COP,1625900,VEN055,ECOM
V000012094,2025-11-23,C04375,P0226,T030,1,1804896.0,0.15,Efectivo,Web,Completada,COP,1062200,VEN075,CRM
V000012095,2025-11-13,C01214,P0094,T005,1,218541.0,0.03,Transferencia,Web,Completada,COP,123500,VEN101,POS
V000012097,2025-08-16,C03390,P0472,T037,7,1981711.0,0.03,Transferencia,Web,Completada,COP,1236500,VEN068,ECOM
V000012107,2025-07-03,C03349,P0397,T027,1,710412.0,0.0,Tarjeta debito,Marketplace,Completada,COP,499900,VEN025,CRM
V000012110,2025-12-13,C04820,P0298,T015,3,2375937.0,0.05,Efectivo,App movil,Completada,COP,1569200,VEN029,POS
V000012113,2025-02-06,C03163,P0281,T031,2,1710366.0,0.0,Tarjeta credito,Tienda fisica,Completada,COP,1067600,VEN049,CRM
V000012118,2025-07-16,C01582,P0281,T025,1,1685085.0,0.0,Tarjeta credito,Marketplace,Completada,COP,1067600,VEN015,POS
V000012121,2025-02-06,C02475,P0376,T042,1,856861.0,0.08,Tarjeta credito,Tienda fisica,Completada,COP,497900,VEN119,POS
V000012124,2025-06-08,C04021,P0061,T003,6,1437337.0,0.05,Efectivo,App movil,Completada,COP,967900,VEN099,ECOM
V000012126,2025-11-30,C02937,P0331,T042,1,240787.0,0.0,Tarjeta credito,Web,Completada,COP,117000,VEN079,ECOM
V000012129,2025-12-24,C01218,P0230,T035,1,677598.0,0.15,Efectivo,Marketplace,Completada,COP,436500,VEN167,POS
V000012130,2025-09-29,C01117,P0150,T008,1,1273465.0,0.15,Tarjeta debito,App movil,Completada,COP,707300,VEN126,CRM
V000012133,2025-03-04,C02585,P0256,T020,1,1720940.0,0.1,Billetera digital,Tienda fisica,Completada,COP,1192900,VEN026,CRM
V000012134,2025-10-20,C02299,P0063,T022,1,278135.0,0.05,Transferencia,Marketplace,Completada,COP,226800,VEN089,ECOM
V000012138,2025-06-28,C03780,P0116,T054,1,1603930.0,0.0,Billetera digital,App movil,Completada,COP,873900,VEN111,CRM
V000012146,2025-11-28,C02795,P0480,T016,1,2055757.0,0.05,Transferencia,Tienda fisica,Completada,COP,1562100,VEN112,POS
V000012148,2025-12-01,C00559,P0326,T004,1,1501795.0,0.2,Tarjeta debito,Marketplace,Completada,COP,1003800,VEN059,CRM
V000012150,2025-10-22,C02783,P0176,T017,1,636003.0,0.05,Tarjeta credito,Marketplace,Completada,COP,380800,VEN018,POS
V000012155,2025-05-11,C00249,P0422,T010,3,1643532.0,0.15,Billetera digital,Tienda fisica,Completada,COP,1159100,VEN109,ECOM
V000012158,2025-05-03,C02609,P0040,T041,1,237425.0,0.0,Efectivo,Call center,Completada,COP,138700,VEN140,ECOM
V000012161,2025-12-17,C04747,P0450,T018,1,1988357.0,0.15,Billetera digital,Web,Completada,COP,1462700,VEN178,ECOM
V000012167,2025-01-10,C00985,P0152,T050,1,665405.0,0.08,Billetera digital,Call center,Completada,COP,369800,VEN169,ECOM
V000012168,2025-04-29,C04188,P0340,T038,2,1038522.0,0.08,Tarjeta debito,Call center,Completada,COP,773100,VEN004,ECOM
V000012169,2025-12-25,C03779,P0105,T038,1,2077275.0,0.0,Tarjeta credito,Marketplace,Completada,COP,1528500,VEN058,ECOM
V000012179,2025-02-23,C02147,P0182,T022,1,569134.0,0.08,Tarjeta debito,App movil,Completada,COP,343900,VEN034,POS
V000012181,2025-03-19,C01327,P0162,T013,3,1331641.0,0.0,Tarjeta credito,Marketplace,Completada,COP,1012700,VEN083,CRM
V000012186,2025-12-19,C00875,P0393,T009,1,1953479.0,0.2,Transferencia,Call center,Completada,COP,1030200,VEN052,CRM
V000012187,2025-04-22,C03912,P0207,T020,1,1948460.0,0.2,Tarjeta debito,Marketplace,Completada,COP,1472800,VEN120,ECOM
V000012189,2025-07-11,C03594,P0339,T040,4,2157867.0,0.08,Efectivo,Marketplace,Completada,COP,1059900,VEN173,ECOM
V000012190,2025-08-26,C00836,P0025,T013,1,592686.0,0.0,Transferencia,Web,Completada,COP,408200,VEN157,ECOM
V000012192,2025-10-19,C04847,P0099,T012,1,2474120.0,0.08,Transferencia,App movil,Completada,COP,1367700,VEN037,POS
V000012193,2025-06-06,C04477,P0389,T003,1,2059369.0,0.05,Billetera digital,App movil,Completada,COP,1158500,VEN115,CRM
V000012194,2025-12-03,C04084,P0467,T028,1,565099.0,0.15,Billetera digital,Tienda fisica,Completada,COP,389000,VEN134,ECOM
V000012197,2025-09-13,C00517,P0224,T048,1,936662.0,0.08,Billetera digital,Call center,Completada,COP,742200,VEN156,CRM
V000012198,2025-06-07,C00555,P0451,T010,1,368119.0,0.05,Efectivo,Tienda fisica,Completada,COP,272300,VEN038,ECOM
V000012204,2025-01-06,C02744,P0271,T044,1,978890.0,0.08,Tarjeta credito,Web,Completada,COP,780000,VEN097,CRM
V000012210,2025-01-21,C04878,P0201,T040,2,212176.0,0.08,Billetera digital,Web,Completada,COP,158700,VEN023,ECOM
V000012212,2025-05-30,C02038,P0298,T017,1,2263587.0,0.1,Transferencia,Web,Completada,COP,1569200,VEN008,CRM
V000012215,2025-10-29,C01551,P0246,T047,1,2465392.0,0.1,Tarjeta credito,Web,Completada,COP,1410900,VEN078,ECOM
V000012217,2025-06-13,C03836,P0346,T047,1,1211099.0,0.0,Tarjeta debito,Call center,Completada,COP,626300,VEN098,CRM
V000012218,2025-05-05,C00428,P0150,T003,1,1221955.0,0.0,Transferencia,App movil,Completada,COP,707300,VEN150,ECOM
V000012220,2025-10-12,C02755,P0301,T050,2,1648274.0,0.1,Tarjeta credito,Call center,Completada,COP,906900,VEN167,ECOM
V000012222,2025-06-02,C03968,P0175,T046,2,2069017.0,0.0,Efectivo,App movil,Completada,COP,1124700,VEN162,CRM
V000012226,2025-06-02,C02867,P0395,T043,1,841437.0,0.03,Tarjeta debito,App movil,Completada,COP,612600,VEN025,CRM
V000012229,2025-04-10,C04108,P0348,T017,2,1431925.0,0.0,Efectivo,Tienda fisica,Completada,COP,952000,VEN054,CRM
V000012239,2025-06-15,C02863,P0328,T008,3,1775191.0,0.15,Billetera digital,Marketplace,Completada,COP,1250300,VEN051,POS
V000012243,2025-08-30,C03531,P0061,T053,1,1611989.0,0.0,Billetera digital,Call center,Completada,COP,967900,VEN109,CRM
V000012244,2025-04-19,C02541,P0266,T013,1,942433.0,0.15,Transferencia,App movil,Completada,COP,793800,VEN167,ECOM
V000012252,2025-06-02,C02332,P0033,T007,1,2226448.0,0.08,Efectivo,Marketplace,Completada,COP,1330000,VEN020,ECOM
V000012259,2025-05-29,C03975,P0152,T017,1,690162.0,0.0,Tarjeta debito,App movil,Completada,COP,369800,VEN080,ECOM
V000012260,2025-02-02,C03220,P0353,T016,1,1690589.0,0.08,Billetera digital,Marketplace,Completada,COP,1042800,VEN121,POS
V000012262,2025-06-15,C01246,P0280,T041,1,531697.0,0.05,Transferencia,Marketplace,Completada,COP,341800,VEN124,CRM
V000012266,2025-06-16,C00545,P0264,T049,1,29346.0,0.05,Efectivo,Tienda fisica,Completada,COP,20900,VEN126,ECOM
V000012268,2025-06-13,C00412,P0310,T039,3,1968764.0,0.0,Billetera digital,Marketplace,Completada,COP,1172900,VEN038,ECOM
V000012270,2025-03-11,C03290,P0400,T023,1,547174.0,0.1,Tarjeta debito,Call center,Completada,COP,318900,VEN070,POS
V000012276,2025-07-18,C03891,P0269,T018,2,589388.0,0.0,Billetera digital,App movil,Completada,COP,345500,VEN026,ECOM
V000012287,2025-05-08,C00520,P0283,T006,1,2187470.0,0.05,Tarjeta debito,Web,Completada,COP,1517000,VEN178,ECOM
V000012295,2025-01-16,C04581,P0271,T044,1,1017529.0,0.05,Billetera digital,Marketplace,Completada,COP,780000,VEN010,POS
V000012298,2025-07-26,C02544,P0072,T038,3,1663341.0,0.0,Transferencia,Call center,Completada,COP,1162900,VEN013,ECOM
V000012301,2025-11-18,C02527,P0118,T019,1,2291715.0,0.0,Transferencia,App movil,Completada,COP,1808800,VEN074,CRM
V000012303,2025-08-29,C04050,P0138,T011,5,2208464.0,0.0,Transferencia,Web,Completada,COP,1362800,VEN017,POS
V000012308,2025-01-21,C00202,P0491,T052,1,1731536.0,0.1,Efectivo,Tienda fisica,Completada,COP,1090500,VEN075,ECOM
V000012313,2025-03-17,C03848,P0040,T034,1,220378.0,0.15,Tarjeta credito,Marketplace,Completada,COP,138700,VEN059,POS
V000012315,2025-12-23,C02655,P0049,T055,1,1748557.0,0.0,Efectivo,Tienda fisica,Completada,COP,1267900,VEN033,CRM
V000012317,2025-11-17,C03848,P0451,T017,2,345077.0,0.0,Billetera digital,Call center,Completada,COP,272300,VEN150,POS
V000012320,2025-04-21,C02490,P0063,T016,6,272333.0,0.0,Transferencia,Marketplace,Completada,COP,226800,VEN171,POS
V000012323,2025-05-30,C00415,P0220,T057,1,2285692.0,0.0,Billetera digital,App movil,Completada,COP,1248600,VEN124,POS
V000012324,2025-02-08,C02313,P0028,T006,1,1427101.0,0.08,Billetera digital,Tienda fisica,Completada,COP,844400,VEN071,ECOM
V000012326,2025-12-03,C02711,P0300,T059,4,2604680.0,0.0,Transferencia,Call center,Completada,COP,1833300,VEN021,CRM
V000012327,2025-04-28,C04004,P0009,T024,1,894005.0,0.05,Tarjeta debito,Web,Completada,COP,646900,VEN084,POS
V000012329,2025-08-14,C04826,P0470,T002,1,1785149.0,0.0,Transferencia,Web,Completada,COP,1138100,VEN169,ECOM
V000012331,2025-09-15,C04414,P0282,T052,1,1249072.0,0.05,Tarjeta debito,App movil,Completada,COP,705800,VEN076,POS
V000012335,2025-06-21,C04671,P0380,T021,3,2141373.0,0.0,Billetera digital,Call center,Completada,COP,1304000,VEN144,ECOM
V000012337,2025-06-10,C03353,P0036,T026,1,1176175.0,0.05,Tarjeta credito,Marketplace,Completada,COP,832600,VEN156,CRM
V000012338,2025-09-02,C04657,P0381,T060,1,512812.0,0.2,Tarjeta debito,Tienda fisica,Completada,COP,385400,VEN134,ECOM
V000012343,2025-11-10,C03065,P0449,T049,1,980362.0,0.03,Efectivo,Marketplace,Completada,COP,555200,VEN059,CRM
V000012347,2025-04-02,C01333,P0279,T021,1,2347451.0,0.15,Efectivo,Marketplace,Completada,COP,1826500,VEN057,CRM
V000012349,2025-11-14,C02779,P0311,T053,2,838498.0,0.0,Billetera digital,Call center,Completada,COP,451800,VEN164,ECOM
V000012352,2025-11-05,C01969,P0294,T046,2,2023091.0,0.08,Billetera digital,Call center,Completada,COP,1710400,VEN163,ECOM
V000012354,2025-12-28,C02527,P0192,T010,2,2099430.0,0.0,Tarjeta credito,Call center,Completada,COP,1234000,VEN056,CRM
V000012356,2025-02-23,C02870,P0080,T033,1,2323231.0,0.05,Billetera digital,App movil,Completada,COP,1412800,VEN064,CRM
V000012361,2025-11-22,C04341,P0396,T029,1,1190348.0,0.08,Tarjeta debito,Marketplace,Completada,COP,785200,VEN149,POS
V000012363,2025-03-31,C00041,P0093,T042,3,2055811.0,0.1,Tarjeta debito,Web,Completada,COP,1182500,VEN029,CRM
V000012365,2025-09-15,C00317,P0141,T052,1,1872689.0,0.03,Tarjeta credito,Call center,Completada,COP,1102100,VEN173,CRM
V000012372,2025-04-13,C03949,P0126,T001,1,803678.0,0.15,Tarjeta debito,Call center,Completada,COP,513700,VEN180,ECOM
V000012374,2025-06-20,C01646,P0253,T023,1,1933219.0,0.03,Tarjeta debito,Marketplace,Completada,COP,1489600,VEN149,ECOM
V000012376,2025-12-23,C00319,P0453,T009,1,1818637.0,0.03,Billetera digital,App movil,Completada,COP,1366600,VEN071,POS
V000012380,2025-10-12,C01859,P0284,T060,1,648566.0,0.08,Efectivo,Marketplace,Completada,COP,486700,VEN078,ECOM
V000012382,2025-05-29,C03475,P0321,T002,3,838737.0,0.1,Transferencia,Call center,Completada,COP,462600,VEN098,ECOM
V000012384,2025-11-18,C01039,P0012,T055,3,68352.0,0.0,Billetera digital,App movil,Completada,COP,45200,VEN096,POS
V000012387,2025-11-14,C00285,P0213,T022,2,1710732.0,0.2,Transferencia,App movil,Completada,COP,1001200,VEN158,POS
V000012388,2025-11-19,C04657,P0039,T043,1,1341700.0,0.05,Efectivo,Web,Completada,COP,946600,VEN128,CRM
V000012396,2025-06-12,C02573,P0363,T020,3,1421541.0,0.2,Tarjeta debito,Web,Completada,COP,841400,VEN003,POS
V000012397,2025-03-19,C00733,P0015,T014,1,2477469.0,0.08,Billetera digital,Web,Completada,COP,1417300,VEN060,POS
V000012401,2025-12-08,C04677,P0100,T020,3,1078616.0,0.1,Tarjeta credito,App movil,Completada,COP,675600,VEN177,POS
V000012406,2025-05-03,C01369,P0347,T015,1,315640.0,0.03,Efectivo,Tienda fisica,Completada,COP,185800,VEN024,POS
V000012408,2025-05-12,C01260,P0148,T013,1,1338853.0,0.0,Tarjeta debito,Call center,Completada,COP,869900,VEN077,ECOM
V000012410,2025-12-21,C04535,P0046,T051,1,1471293.0,0.0,Transferencia,Tienda fisica,Completada,COP,793200,VEN162,POS
V000012411,2025-07-07,C04194,P0181,T009,1,2608683.0,0.03,Tarjeta credito,Marketplace,Completada,COP,1326100,VEN107,CRM
V000012420,2025-11-29,C02102,P0256,T008,1,1690279.0,0.05,Tarjeta debito,Marketplace,Completada,COP,1192900,VEN071,ECOM
V000012424,2025-06-18,C01212,P0255,T053,3,388273.0,0.08,Tarjeta debito,Marketplace,Completada,COP,278800,VEN069,CRM
V000012425,2025-12-03,C03875,P0143,T038,2,895766.0,0.0,Billetera digital,App movil,Completada,COP,589300,VEN077,CRM
V000012433,2025-09-22,C03588,P0235,T031,1,323234.0,0.05,Tarjeta credito,Marketplace,Completada,COP,199600,VEN028,ECOM
V000012434,2025-11-10,C03283,P0104,T018,1,1844556.0,0.03,Tarjeta credito,Call center,Completada,COP,1295500,VEN113,POS
V000012435,2025-01-24,C04791,P0415,T054,1,1741852.0,0.15,Tarjeta credito,Tienda fisica,Completada,COP,962200,VEN113,CRM
V000012440,2025-12-07,C00464,P0225,T035,1,2148436.0,0.2,Transferencia,App movil,Completada,COP,1502000,VEN066,ECOM
V000012441,2025-01-26,C00858,P0384,T037,2,640091.0,0.0,Tarjeta credito,Marketplace,Completada,COP,346000,VEN044,POS
V000012446,2025-03-30,C01205,P0359,T011,1,1470074.0,0.03,Tarjeta credito,Marketplace,Completada,COP,884400,VEN064,ECOM
V000012452,2025-05-05,C02904,P0321,T026,1,757596.0,0.05,Tarjeta credito,Marketplace,Completada,COP,462600,VEN059,POS
V000012456,2025-06-06,C03639,P0051,T003,1,1514585.0,0.15,Billetera digital,Tienda fisica,Completada,COP,1134700,VEN039,CRM
V000012458,2025-03-30,C00974,P0349,T019,1,1299360.0,0.0,Tarjeta credito,App movil,Completada,COP,899400,VEN083,CRM
V000012459,2025-07-13,C01871,P0428,T033,3,1258063.0,0.05,Transferencia,App movil,Completada,COP,866600,VEN117,POS
V000012470,2025-12-10,C04540,P0438,T060,1,70629.0,0.0,Efectivo,Tienda fisica,Completada,COP,43400,VEN126,CRM
V000012471,2025-06-07,C00997,P0037,T028,1,1585648.0,0.05,Tarjeta credito,Marketplace,Completada,COP,1124100,VEN154,POS
V000012472,2025-04-03,C02575,P0425,T032,1,49887.0,0.0,Efectivo,Web,Completada,COP,37200,VEN113,CRM
V000012473,2025-10-30,C04470,P0500,T024,1,2400785.0,0.2,Tarjeta credito,Tienda fisica,Completada,COP,1268700,VEN115,POS
V000012480,2025-07-22,C00767,P0217,T001,1,367956.0,0.05,Billetera digital,Marketplace,Completada,COP,250600,VEN140,POS
V000012485,2025-08-02,C03436,P0373,T028,2,614302.0,0.08,Billetera digital,App movil,Completada,COP,417300,VEN142,CRM
V000012490,2025-06-29,C00071,P0001,T056,2,39307.0,0.0,Tarjeta credito,Call center,Completada,COP,28500,VEN152,CRM
V000012495,2025-08-20,C00387,P0404,T059,1,318559.0,0.0,Tarjeta debito,Marketplace,Completada,COP,175900,VEN165,ECOM
V000012503,2025-06-10,C00840,P0032,T025,1,2033696.0,0.0,Transferencia,App movil,Completada,COP,1442900,VEN078,ECOM
V000012518,2025-04-02,C04269,P0085,T014,1,337808.0,0.2,Billetera digital,Tienda fisica,Completada,COP,240000,VEN160,ECOM
V000012522,2025-08-29,C04758,P0352,T045,4,1937279.0,0.08,Transferencia,App movil,Completada,COP,1364400,VEN026,CRM
V000012530,2025-12-06,C02608,P0425,T013,4,43727.0,0.1,Billetera digital,Tienda fisica,Completada,COP,37200,VEN070,POS
V000012544,2025-04-21,C04378,P0354,T039,1,2389554.0,0.03,Billetera digital,Marketplace,Completada,COP,1339500,VEN055,POS
V000012546,2025-05-18,C02075,P0085,T034,3,302790.0,0.08,Tarjeta debito,Call center,Completada,COP,240000,VEN120,CRM
V000012547,2025-07-08,C04030,P0378,T015,1,2505117.0,0.0,Tarjeta debito,Marketplace,Completada,COP,1760800,VEN116,ECOM
V000012551,2025-07-11,C01138,P0117,T017,3,1149501.0,0.0,Tarjeta credito,Web,Completada,COP,793100,VEN134,CRM
V000012553,2025-11-20,C04342,P0018,T023,1,2006008.0,0.03,Billetera digital,Marketplace,Completada,COP,1417700,VEN005,CRM
V000012554,2025-02-16,C00795,P0223,T029,1,1967212.0,0.05,Transferencia,Tienda fisica,Completada,COP,1404000,VEN127,CRM
V000012556,2025-05-26,C00575,P0231,T004,1,522171.0,0.0,Transferencia,Tienda fisica,Completada,COP,338200,VEN168,ECOM
V000012559,2025-03-23,C04061,P0224,T032,1,888189.0,0.03,Efectivo,Tienda fisica,Completada,COP,742200,VEN070,ECOM
V000012561,2025-12-17,C02255,P0344,T053,1,1994620.0,0.03,Billetera digital,Marketplace,Completada,COP,1589900,VEN064,CRM
V000012566,2025-01-27,C00259,P0233,T049,4,349687.0,0.08,Billetera digital,Call center,Completada,COP,174700,VEN172,POS
V000012575,2025-08-23,C02024,P0348,T058,1,1530774.0,0.1,Transferencia,Web,Completada,COP,952000,VEN099,CRM
V000012585,2025-07-30,C04489,P0188,T029,1,2335126.0,0.0,Transferencia,Marketplace,Completada,COP,1831100,VEN145,ECOM
V000012589,2025-06-19,C03465,P0053,T051,1,892738.0,0.2,Billetera digital,Tienda fisica,Completada,COP,496400,VEN045,ECOM
V000012591,2025-05-05,C01190,P0191,T052,2,1959882.0,0.0,Efectivo,Call center,Completada,COP,1646100,VEN001,ECOM
V000012592,2025-06-02,C00221,P0303,T017,1,979383.0,0.08,Billetera digital,Marketplace,Completada,COP,532400,VEN049,POS
V000012594,2025-11-26,C01611,P0196,T056,1,752594.0,0.1,Tarjeta credito,Web,Completada,COP,580400,VEN034,POS
V000012597,2025-11-05,C04633,P0437,T030,1,2139019.0,0.03,Tarjeta credito,Marketplace,Completada,COP,1175000,VEN038,POS
V000012599,2025-04-07,C03841,P0314,T024,2,1558850.0,0.0,Transferencia,Web,Completada,COP,1031400,VEN115,ECOM
V000012601,2025-04-25,C00679,P0284,T015,3,620596.0,0.0,Billetera digital,App movil,Completada,COP,486700,VEN155,CRM
V000012604,2025-02-17,C02003,P0323,T024,3,2017418.0,0.03,Transferencia,Tienda fisica,Completada,COP,1495100,VEN178,POS
V000012608,2025-06-10,C02730,P0359,T056,1,1419135.0,0.0,Efectivo,App movil,Completada,COP,884400,VEN031,POS
V000012611,2025-06-22,C02877,P0151,T055,6,1022369.0,0.05,Transferencia,App movil,Completada,COP,714200,VEN175,CRM
V000012612,2025-04-18,C00981,P0300,T031,1,2293454.0,0.08,Tarjeta debito,Call center,Completada,COP,1833300,VEN116,ECOM
V000012614,2025-01-16,C00072,P0157,T049,1,1849375.0,0.0,Billetera digital,Tienda fisica,Completada,COP,1128000,VEN010,POS
V000012615,2025-07-21,C04591,P0329,T029,1,1237356.0,0.0,Tarjeta credito,Tienda fisica,Completada,COP,947300,VEN128,CRM
V000012616,2025-07-27,C02724,P0133,T018,1,1365485.0,0.15,Tarjeta credito,App movil,Completada,COP,939900,VEN104,ECOM
V000012617,2025-02-05,C02575,P0382,T052,1,677649.0,0.0,Billetera digital,Web,Completada,COP,512800,VEN082,CRM
V000012618,2025-08-29,C02057,P0115,T042,1,1307180.0,0.0,Efectivo,Web,Completada,COP,921500,VEN033,ECOM
V000012620,2025-06-23,C00122,P0227,T011,1,31078.0,0.0,Tarjeta debito,Marketplace,Completada,COP,19500,VEN032,ECOM
V000012621,2025-12-14,C02926,P0038,T003,1,589035.0,0.05,Transferencia,Marketplace,Completada,COP,383300,VEN104,ECOM
V000012624,2025-07-18,C01542,P0467,T035,1,491520.0,0.0,Billetera digital,Tienda fisica,Completada,COP,389000,VEN166,ECOM
V000012625,2025-12-24,C02455,P0227,T047,1,31554.0,0.2,Transferencia,Web,Completada,COP,19500,VEN075,CRM
V000012626,2025-11-07,C00440,P0255,T004,1,405662.0,0.0,Tarjeta debito,Tienda fisica,Completada,COP,278800,VEN080,CRM
V000012629,2025-08-11,C02484,P0014,T048,1,1621101.0,0.0,Tarjeta debito,Web,Completada,COP,1165700,VEN041,ECOM
V000012636,2025-12-08,C04805,P0245,T029,1,1280763.0,0.2,Transferencia,App movil,Completada,COP,896800,VEN098,ECOM
V000012638,2025-12-31,C02737,P0398,T022,1,13863.0,0.05,Efectivo,App movil,Completada,COP,10000,VEN169,POS
V000012641,2025-12-01,C00414,P0093,T052,1,1909140.0,0.2,Billetera digital,App movil,Completada,COP,1182500,VEN134,POS
V000012646,2025-01-26,C04751,P0239,T019,1,1072751.0,0.03,Tarjeta credito,Marketplace,Completada,COP,699300,VEN033,POS
V000012648,2025-08-02,C02958,P0222,T030,1,2346386.0,0.15,Tarjeta debito,Marketplace,Completada,COP,1270400,VEN056,ECOM
V000012654,2025-05-12,C02498,P0007,T027,1,2093070.0,0.15,Tarjeta credito,Marketplace,Completada,COP,1594000,VEN144,ECOM
V000012661,2025-06-13,C00634,P0312,T014,1,624638.0,0.05,Tarjeta credito,Tienda fisica,Completada,COP,448600,VEN159,POS
V000012665,2025-02-02,C02047,P0280,T053,1,509997.0,0.0,Billetera digital,Marketplace,Completada,COP,341800,VEN150,ECOM
V000012670,2025-06-01,C00920,P0157,T034,1,1757498.0,0.0,Billetera digital,Marketplace,Completada,COP,1128000,VEN079,CRM
V000012672,2025-07-29,C01894,P0219,T058,1,2277574.0,0.0,Efectivo,Web,Completada,COP,1889300,VEN175,CRM
V000012675,2025-12-10,C04256,P0102,T002,3,1381445.0,0.1,Billetera digital,Call center,Completada,COP,959600,VEN066,CRM
V000012688,2025-03-11,C01600,P0362,T051,1,2467730.0,0.0,Tarjeta credito,Call center,Completada,COP,1691000,VEN101,POS
